AddressLine,Suburb,PostCode,PropertyType,BuildingSize,EER,BedRooms,Bathroosm,Parking,BlockSize,AgencyName,ListingDate,ContractDate,TransferDate,Purpose,UV_Value,TranserAmount
20 Rivers Street,Weston,2611,HOUSE,109,1,4,1,1,904.0,Luton Properties Weston Creek and Molonglo Valley,2022-10-04T00:00:00,2022-10-15T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,658000.0,902000.0
4 Sully Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,448.0,N/A,,2022-07-07T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,,0.0
12 Burgan Place,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,655.0,N/A,,2022-10-21T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,,1100000.0
23 Galibal Street,Waramanga,2611,HOUSE,108,1.5,3,1,1,778.0,Irwin Property,2022-08-15T00:00:00,2022-09-08T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,735000.0,870000.0
6 Frayne Place,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,725.0,N/A,,2022-05-27T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,,0.0
4 Hibiscus Crescent,Rivett,2611,HOUSE,113,1.5,3,1,1,669.0,The Property Collective,2022-08-11T00:00:00,2022-08-27T00:00:00,2022-11-25,SINGLE RESIDENTIAL DWELLING,543000.0,825000.0
5 Faulkner Place,Chapman,2611,HOUSE,216,3,4,2,2,806.0,Hayman Partners,2022-06-30T00:00:00,2022-08-18T00:00:00,2022-11-25,SINGLE RESIDENTIAL DWELLING,888000.0,1400000.0
14 Chevalier Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,862.0,N/A,,2020-10-23T00:00:00,2022-11-25,SINGLE RESIDENTIAL DWELLING,,0.0
22/32 Bunbury Street,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,28007.0,N/A,,2022-11-10T00:00:00,2022-11-25,MULTIPLE UNIT DWELLING,,570000.0
14 Chevalier Street,Weston,2611,HOUSE,113,3.5,3,1,1,862.0,The Property Collective,2022-09-01T00:00:00,2022-10-14T00:00:00,2022-11-25,SINGLE RESIDENTIAL DWELLING,741000.0,950000.0
3/59 Kalgoorlie Crescent,Fisher,2611,TOWNHOUSE,168,5.5,4,2,2,1681.0,Belle Property Canberra,2022-08-18T00:00:00,2022-09-05T00:00:00,2022-11-25,MULTIPLE UNIT DWELLING,,1050000.0
20/1 Evergood Close,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,9743.0,N/A,,2022-06-29T00:00:00,2022-11-23,MULTIPLE UNIT DWELLING,,817000.0
34 Kambalda Crescent,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,773.0,N/A,,2022-08-02T00:00:00,2022-11-23,SINGLE RESIDENTIAL DWELLING,,0.0
31 Collingridge Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,833.0,N/A,,2022-10-04T00:00:00,2022-11-23,SINGLE RESIDENTIAL DWELLING,,1360000.0
2/3 Tudawalli Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,1344.0,N/A,,2022-10-11T00:00:00,2022-11-23,MULTIPLE UNIT DWELLING,,2270000.0
32B Carbeen Street,Rivett,2611,HOUSE,160,5.5,4,2,2,,Belle Property Canberra,2022-11-04T00:00:00,2022-11-23T00:00:00,,,,1010000.0
50 Rossarden Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,684.0,N/A,,2022-07-31T00:00:00,2022-11-23,SINGLE RESIDENTIAL DWELLING,,0.0
12 Nangor Street,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,694.0,N/A,,2022-05-28T00:00:00,2022-11-22,SINGLE RESIDENTIAL DWELLING,,0.0
12/1 Trenerry Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,1950.0,N/A,,2018-11-28T00:00:00,2022-11-22,NON RETAIL COMMERCIAL USES,,0.0
1 Tom Bass Terrace,Weston,2611,HOUSE,350,6,4,3,2,615.0,Hayman Partners,2022-09-08T00:00:00,2022-09-16T00:00:00,2022-11-22,SINGLE RESIDENTIAL DWELLING,745000.0,1670800.0
27 Malangi Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,604.0,N/A,,2022-09-10T00:00:00,2022-11-22,SINGLE RESIDENTIAL DWELLING,,1287000.0
71 Hilder Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,809.0,N/A,,2022-09-24T00:00:00,2022-11-21,SINGLE RESIDENTIAL DWELLING,,1065000.0
28 Fowles Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,751.0,N/A,,2022-09-17T00:00:00,2022-11-21,SINGLE RESIDENTIAL DWELLING,,920000.0
13 Needham Place,Stirling,2611,HOUSE,215,1,5,3,2,1140.0,Blackshaw Weston Creek & Molonglo,2022-09-01T00:00:00,2022-09-24T00:00:00,2022-11-21,SINGLE RESIDENTIAL DWELLING - DUAL OCC,668000.0,1265000.0
28 Yanda Street,Waramanga,2611,HOUSE,181,4.5,4,2,2,694.0,Independent Woden,2022-09-15T00:00:00,2022-10-08T00:00:00,2022-11-21,SINGLE RESIDENTIAL DWELLING,678000.0,1450000.0
31 Croton Street,Rivett,2611,HOUSE,168,2.5,4,2,3,699.0,Luton Properties Weston Creek and Molonglo Valley,2022-09-15T00:00:00,2022-10-08T00:00:00,2022-11-21,SINGLE RESIDENTIAL DWELLING,625000.0,1087000.0
2/82 Dixon Drive,Holder,2611,HOUSE,145,6,4,2,2,780.0,Bastion Property Group,2022-07-29T00:00:00,2022-10-06T00:00:00,2022-11-21,MULTIPLE UNIT DWELLING,,989000.0
34 Adinda Street,Waramanga,2611,HOUSE,153,1,4,2,1,709.0,Carter and Co Agents,2022-08-25T00:00:00,2022-10-20T00:00:00,2022-11-21,SINGLE RESIDENTIAL DWELLING,639000.0,867000.0
23 Waramanga Place,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,405.0,N/A,,2021-11-22T00:00:00,2022-11-21,"OFFICE,PROFESSIONAL SUITE",,712500.0
67 Kambalda Crescent,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,1329.0,N/A,,2022-10-27T00:00:00,2022-11-18,SINGLE RESIDENTIAL DWELLING,,750000.0
6/7 Hyndes Crescent,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,5315.0,N/A,,2022-10-04T00:00:00,2022-11-18,MULTIPLE UNIT DWELLING,,390000.0
2 Kalgoorlie Crescent,Fisher,2611,HOUSE,,6,4,2,2,447.0,HIVE Property,2022-06-30T00:00:00,2022-09-01T00:00:00,2022-11-18,SINGLE RESIDENTIAL DWELLING,,1425000.0
6 Spowers Circuit,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,1432.0,N/A,,2022-10-06T00:00:00,2022-11-17,SINGLE RESIDENTIAL DWELLING,,1000000.0
14 Chillagoe Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,825.0,N/A,,2022-09-03T00:00:00,2022-11-17,SINGLE RESIDENTIAL DWELLING,,1080000.0
9 Mather Street,Weston,2611,TOWNHOUSE,,2.5,3,1,1,,Blackshaw Manuka,2022-10-27T00:00:00,2022-11-17T00:00:00,,,,640000.0
17 MacLachlan Street,Holder,2611,HOUSE,90,2,2,1,1,208.0,Civium Property Group - Residential,2022-05-26T00:00:00,2022-09-30T00:00:00,2022-11-16,MEDIUM DENSITY DWELLING,555000.0,632000.0
11 Bryant Place,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,884.0,N/A,,2022-09-03T00:00:00,2022-11-16,SINGLE RESIDENTIAL DWELLING,,1040000.0
35/121 Streeton Drive,Stirling,2611,TOWNHOUSE,,3.5,4,2,2,,Blackshaw Manuka,2022-09-01T00:00:00,2022-11-16T00:00:00,,,,820000.0
6 Fereday Street,Weston,2611,HOUSE,,5,4,2,2,605.0,Blackshaw Manuka,2022-08-25T00:00:00,2022-09-17T00:00:00,2022-11-16,SINGLE RESIDENTIAL DWELLING,766000.0,1750000.0
23 Santalum Street,Rivett,2611,HOUSE,,3.5,2,1,0,669.0,Carter and Co Agents,2022-10-06T00:00:00,2022-11-15T00:00:00,,,648000.0,770000.0
29 Clermont Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,725.0,N/A,,2022-07-13T00:00:00,2022-11-14,SINGLE RESIDENTIAL DWELLING,,0.0
35 Percival Street,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,945.0,N/A,,2022-08-17T00:00:00,2022-11-14,SINGLE RESIDENTIAL DWELLING,,1530000.0
3 Coliban Place,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,726.0,N/A,,2019-08-09T00:00:00,2022-11-14,SINGLE RESIDENTIAL DWELLING,,685000.0
25 MacLachlan Street,Holder,2611,TOWNHOUSE,106,1,2,1,2,208.0,Hayman Partners,2022-10-20T00:00:00,2022-11-12T00:00:00,,,555000.0,680000.0
34 Burrendong Street,Duffy,2611,TOWNHOUSE,163,3.5,3,2,2,409.0,Blackshaw Weston Creek & Molonglo,2022-10-20T00:00:00,2022-11-12T00:00:00,,,,940000.0
110 Eucumbene Drive,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,950.0,N/A,,2018-11-01T00:00:00,2022-11-11,SINGLE RESIDENTIAL DWELLING,,815000.0
23 Dargie Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,900.0,N/A,,2021-03-22T00:00:00,2022-11-10,SINGLE RESIDENTIAL DWELLING,,2000000.0
21 Tullaroop Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,698.0,N/A,,2022-11-08T00:00:00,2022-11-09,SINGLE RESIDENTIAL DWELLING,,1000000.0
75 MacLachlan Street,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,347.0,N/A,,2022-05-15T00:00:00,2022-11-09,MEDIUM DENSITY DWELLING,,0.0
15 Waramanga Place,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,151.0,N/A,,2022-08-29T00:00:00,2022-11-09,"RETAIL;PERS-SERVICE,EAT & DRINK ESTAB.",,600000.0
20 Kapunda Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,1234.0,N/A,,2022-06-15T00:00:00,2022-11-09,SINGLE RESIDENTIAL DWELLING,,1050000.0
6 Meldrum Street,Weston,2611,HOUSE,181,0.5,4,2,1,767.0,Ray White Canberra ,2022-09-29T00:00:00,2022-11-07T00:00:00,,,728000.0,1220000.0
40 Wakelin Circuit,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,971.0,N/A,,2018-11-21T00:00:00,2022-11-07,SINGLE RESIDENTIAL DWELLING,,0.0
6 Yambina Crescent,Waramanga,2611,HOUSE,105,1,3,1,0,851.0,Blackshaw Gungahlin,2022-08-31T00:00:00,2022-09-20T00:00:00,2022-11-03,SINGLE RESIDENTIAL DWELLING - DUAL OCC,639000.0,792000.0
20/18 Sellbach Street,Weston,2611,TOWNHOUSE,152,5.5,3,2,2,4945.0,Hayman Partners,2022-06-02T00:00:00,2022-09-16T00:00:00,2022-11-03,MULTIPLE UNIT DWELLING,,930000.0
7 Adinda Street,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,907.0,N/A,,2022-09-23T00:00:00,2022-11-02,SINGLE RESIDENTIAL DWELLING - DUAL OCC,,850000.0
38 Streeton Drive,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,834.0,N/A,,2022-09-16T00:00:00,2022-11-02,SINGLE RESIDENTIAL DWELLING,,815000.0
39 Croton Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,899.0,N/A,,2022-01-31T00:00:00,2022-11-02,SINGLE RESIDENTIAL DWELLING,,0.0
43 Pavonia Street,Rivett,2611,HOUSE,,2,3,1,1,873.0,Blackshaw Manuka,2022-07-28T00:00:00,2022-09-06T00:00:00,2022-11-02,SINGLE RESIDENTIAL DWELLING,611000.0,915000.0
85 Hilder Street,Weston,2611,HOUSE,137,0.5,4,1,2,994.0,Hayman Partners,2022-06-23T00:00:00,2022-07-23T00:00:00,2022-11-01,SINGLE RESIDENTIAL DWELLING,807000.0,973000.0
46 Greenvale Street,Fisher,2611,HOUSE,176,2,4,2,2,1406.0,Hayman Partners,2022-08-11T00:00:00,2022-08-25T00:00:00,2022-10-31,SINGLE RESIDENTIAL DWELLING,868000.0,1350000.0
88 Bangalay Crescent,Rivett,2611,HOUSE,250,5.5,5,2,2,883.0,Belle Property Canberra,2022-08-11T00:00:00,2022-09-03T00:00:00,2022-10-31,SINGLE RESIDENTIAL DWELLING,669000.0,1472000.0
54 Streeton Drive,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,912.0,N/A,,2022-07-08T00:00:00,2022-10-31,SINGLE RESIDENTIAL DWELLING,,180000.0
2 Cobar Place,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,988.0,N/A,,2022-08-20T00:00:00,2022-10-31,SINGLE RESIDENTIAL DWELLING,,1157000.0
42 Kambalda Crescent,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,790.0,N/A,,2022-09-06T00:00:00,2022-10-28,SINGLE RESIDENTIAL DWELLING,,892750.0
7 Skipper Close,Weston,2611,HOUSE,395,5.5,4,3,2,710.0,Blackshaw Weston Creek & Molonglo,2022-08-11T00:00:00,2022-08-27T00:00:00,2022-10-28,SINGLE RESIDENTIAL DWELLING,787000.0,1925000.0
10/2 Bellette Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,2584.0,N/A,,2018-03-07T00:00:00,2022-10-28,MULTIPLE UNIT DWELLING,,484900.0
11 Counsel Street,Holder,2611,HOUSE,223,0.5,4,2,4,1029.0,Blackshaw Weston Creek & Molonglo,2022-08-11T00:00:00,2022-09-23T00:00:00,2022-10-28,SINGLE RESIDENTIAL DWELLING,688000.0,1140000.0
1/6 Rapanea Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,905.0,N/A,,2022-03-24T00:00:00,2022-10-27,MULTIPLE UNIT DWELLING,,600000.0
20 Meldrum Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,747.0,N/A,,2022-07-16T00:00:00,2022-10-27,SINGLE RESIDENTIAL DWELLING,,0.0
49/121 Streeton Drive,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,28761.0,N/A,,2022-09-07T00:00:00,2022-10-27,MULTIPLE UNIT DWELLING,,820000.0
2/6 Rapanea Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,905.0,N/A,,2022-03-24T00:00:00,2022-10-27,MULTIPLE UNIT DWELLING,,650000.0
217 Hindmarsh Drive,Rivett,2611,HOUSE,109,0.5,3,1,1,815.0,Hayman Partners,2022-08-04T00:00:00,2022-09-13T00:00:00,2022-10-27,SINGLE RESIDENTIAL DWELLING,615000.0,770000.0
32 Foxall Street,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,716.0,N/A,,2022-09-29T00:00:00,2022-10-27,SINGLE RESIDENTIAL DWELLING,,890000.0
24 Eugenia Street,Rivett,2611,HOUSE,160,2.5,4,2,4,759.0,One Agency Scott Crossman,2022-08-18T00:00:00,2022-09-16T00:00:00,2022-10-27,SINGLE RESIDENTIAL DWELLING,660000.0,1100000.0
12/5 Hyndes Crescent,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,9995.0,N/A,,2022-09-15T00:00:00,2022-10-26,MULTIPLE UNIT DWELLING,,435000.0
80 Streeton Drive,Rivett,2611,HOUSE,140,1.5,4,2,2,976.0,Luton Properties Weston Creek and Molonglo Valley,2022-08-16T00:00:00,2022-08-27T00:00:00,2022-10-25,SINGLE RESIDENTIAL DWELLING,669000.0,1000000.0
36 Cazneaux Crescent,Weston,2611,HOUSE,252,6,4,2,2,601.0,Luton Properties Weston Creek and Molonglo Valley,2022-08-11T00:00:00,2022-09-03T00:00:00,2022-10-25,SINGLE RESIDENTIAL DWELLING,766000.0,1625000.0
46 Cargelligo Street,Duffy,2611,HOUSE,281,4,5,3,2,748.0,Blackshaw Weston Creek & Molonglo,2022-06-21T00:00:00,2022-07-16T00:00:00,2022-10-24,SINGLE RESIDENTIAL DWELLING,699000.0,1325000.0
12/16 Damala Street,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,7345.0,N/A,,2022-08-27T00:00:00,2022-10-24,MULTIPLE UNIT DWELLING,,515000.0
7 Gavin Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,327.0,N/A,,2022-07-21T00:00:00,2022-10-24,SINGLE RESIDENTIAL DWELLING,,800000.0
18 Calder Crescent,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,952.0,N/A,,2022-08-16T00:00:00,2022-10-21,SINGLE RESIDENTIAL DWELLING,,0.0
6 Agonis Close,Rivett,2611,HOUSE,,0.5,3,1,2,591.0,Blackshaw Belconnen,2022-08-04T00:00:00,2022-08-27T00:00:00,2022-10-20,SINGLE RESIDENTIAL DWELLING - DUAL OCC,530000.0,715000.0
189 Namatjira Drive,Fisher,2611,HOUSE,,2,3,1,1,793.0,Blackshaw Tuggeranong,2022-07-28T00:00:00,2022-09-09T00:00:00,2022-10-20,SINGLE RESIDENTIAL DWELLING,664000.0,820000.0
19/9 Tristania Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,13397.0,N/A,,2022-08-05T00:00:00,2022-10-20,MULTIPLE UNIT DWELLING,,750000.0
14 Alawa Street,Waramanga,2611,HOUSE,161,1,4,2,2,1657.0,Blackshaw Weston Creek & Molonglo,2022-05-24T00:00:00,2022-07-22T00:00:00,2022-10-20,SINGLE RESIDENTIAL DWELLING,788000.0,1300000.0
43/32 Bunbury Street,Stirling,2611,TOWNHOUSE,106,2,3,1,2,28007.0,Luton Properties Tuggeranong,2022-07-21T00:00:00,2022-09-12T00:00:00,2022-10-19,MULTIPLE UNIT DWELLING,,800000.0
25 Reveley Crescent,Stirling,2611,HOUSE,166,1.5,4,2,4,700.0,Auction Advantage,2022-07-06T00:00:00,2022-08-24T00:00:00,2022-10-19,SINGLE RESIDENTIAL DWELLING,705000.0,1190000.0
86 Buvelot Street,Weston,2611,HOUSE,112,6,3,1,1,726.0,Hayman Partners,2022-08-11T00:00:00,2022-09-03T00:00:00,2022-10-19,SINGLE RESIDENTIAL DWELLING,610000.0,1001000.0
43 Mirrool Street,Duffy,2611,HOUSE,,1.5,3,2,4,915.0,Blackshaw Manuka,2022-07-28T00:00:00,2022-08-21T00:00:00,2022-10-19,SINGLE RESIDENTIAL DWELLING,713000.0,1125000.0
5 Woolrych Street,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,979.0,N/A,,2022-08-25T00:00:00,2022-10-18,SINGLE RESIDENTIAL DWELLING,,0.0
18 McInnes Street,Weston,2611,HOUSE,106,0.5,3,1,2,829.0,Hayman Partners,2022-07-21T00:00:00,2022-08-23T00:00:00,2022-10-17,SINGLE RESIDENTIAL DWELLING,712000.0,925000.0
25 Maranboy Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,831.0,N/A,,2022-07-31T00:00:00,2022-10-17,SINGLE RESIDENTIAL DWELLING,,0.0
8 Burgan Place,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,814.0,N/A,,2014-12-20T00:00:00,2022-10-17,SINGLE RESIDENTIAL DWELLING,,0.0
1 Sharland Place,Holder,2611,HOUSE,107,3,3,1,1,694.0,Civium Property Group - Residential,2022-07-14T00:00:00,2022-08-25T00:00:00,2022-10-14,FOR RESIDENTIAL PURPOSES ONLY,660000.0,745000.0
7 Mentha Place,Rivett,2611,HOUSE,134,2,3,1,1,734.0,Stone Gungahlin ,2022-06-21T00:00:00,2022-09-05T00:00:00,2022-10-14,SINGLE RESIDENTIAL DWELLING,666000.0,760000.0
38 Pandanus Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,734.0,N/A,,2020-06-25T00:00:00,2022-10-14,SINGLE RESIDENTIAL DWELLING,,0.0
67 Croton Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,765.0,N/A,,2022-07-30T00:00:00,2022-10-13,SINGLE RESIDENTIAL DWELLING,,965000.0
21 Pavonia Street,Rivett,2611,HOUSE,166,2,4,2,2,829.0,Luton Properties Weston Creek and Molonglo Valley,2022-07-06T00:00:00,2022-07-30T00:00:00,2022-10-13,SINGLE RESIDENTIAL DWELLING,675000.0,995000.0
9 MacLachlan Street,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,274.0,N/A,,2022-08-03T00:00:00,2022-10-13,MEDIUM DENSITY DWELLING,,792000.0
295 Hindmarsh Drive,Rivett,2611,HOUSE,,1.5,3,1,2,803.0,Edge Tatijana Stevanovic,2022-08-18T00:00:00,2022-08-31T00:00:00,2022-10-12,SINGLE RESIDENTIAL DWELLING,653000.0,900000.0
38 Jemalong Street,Duffy,2611,HOUSE,135,0.5,4,2,2,610.0,Luton Properties Weston Creek and Molonglo Valley,2022-08-04T00:00:00,2022-08-27T00:00:00,2022-10-12,SINGLE RESIDENTIAL DWELLING,713000.0,905000.0
14 Blancoa Place,Rivett,2611,HOUSE,,2,3,1,2,531.0,Carter and Co Agents,2022-07-06T00:00:00,2022-07-28T00:00:00,2022-10-12,FOR RESIDENTIAL PURPOSES ONLY,550000.0,675000.0
111 Burrinjuck Crescent,Duffy,2611,HOUSE,,1.5,4,1,2,818.0,Luton Properties Gungahlin,2022-07-28T00:00:00,2022-08-11T00:00:00,2022-10-12,SINGLE RESIDENTIAL DWELLING,765000.0,995000.0
7 Salsola Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,1266.0,N/A,,2022-07-20T00:00:00,2022-10-12,SINGLE RESIDENTIAL DWELLING,,1500000.0
19 Shenton Crescent,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,784.0,N/A,,2020-01-13T00:00:00,2022-10-12,SINGLE RESIDENTIAL DWELLING,,743000.0
3B Tudawalli Place,Chapman,2611,TOWNHOUSE,318,5.5,4,3,2,672.0,Belle Property Canberra,2022-09-08T00:00:00,2022-10-11T00:00:00,,,,2270000.0
37 Spowers Circuit,Holder,2611,HOUSE,162,0.5,4,3,3,869.0,LJ Hooker Woden/Weston,2022-04-14T00:00:00,2022-07-26T00:00:00,2022-10-11,SINGLE RESIDENTIAL DWELLING,667000.0,972000.0
5 Bock Place,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,992.0,N/A,,2022-08-06T00:00:00,2022-10-06,SINGLE RESIDENTIAL DWELLING,,1160000.0
23 Cargelligo Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,962.0,N/A,,2022-04-20T00:00:00,2022-10-05,SINGLE RESIDENTIAL DWELLING,,1050000.0
9 Eugenia Street,Rivett,2611,HOUSE,,1,4,2,2,673.0,Edge Real Estate,2022-07-06T00:00:00,2022-08-08T00:00:00,2022-10-05,SINGLE RESIDENTIAL DWELLING,645000.0,1075000.0
3 Coliban Place,Duffy,2611,HOUSE,125,1,3,1,1,726.0,Morrissey Property,2022-07-29T00:00:00,2022-08-20T00:00:00,2022-10-05,SINGLE RESIDENTIAL DWELLING,712000.0,930000.0
2 Souter Place,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,981.0,N/A,,2022-06-30T00:00:00,2022-10-05,SINGLE RESIDENTIAL DWELLING,,1000000.0
14 Maplestone Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,809.0,N/A,,2022-07-18T00:00:00,2022-10-05,SINGLE RESIDENTIAL DWELLING,,1080000.0
32 Sellbach Street,Weston,2611,HOUSE,261,5,5,3,2,547.0,Hayman Partners,2022-06-23T00:00:00,2022-08-03T00:00:00,2022-10-04,SINGLE RESIDENTIAL DWELLING,706000.0,1650000.0
18 Casuarina Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,685.0,N/A,,2022-01-09T00:00:00,2022-10-04,SINGLE RESIDENTIAL DWELLING,,0.0
30 Preston Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,636.0,N/A,,2022-09-12T00:00:00,2022-10-04,SINGLE RESIDENTIAL DWELLING,,800000.0
5 Eugenia Street,Rivett,2611,HOUSE,108,5.5,3,1,1,936.0,Ray White Canberra ,2022-07-13T00:00:00,2022-08-06T00:00:00,2022-10-04,SINGLE RESIDENTIAL DWELLING,677000.0,960000.0
9 Gulgong Place,Fisher,2611,HOUSE,180,1,3,2,1,685.0,Luton Properties Weston Creek and Molonglo Valley,2022-04-14T00:00:00,2022-06-24T00:00:00,2022-09-30,SINGLE RESIDENTIAL DWELLING,730000.0,1139000.0
14 Nymagee Place,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,669.0,N/A,,2022-07-29T00:00:00,2022-09-29,SINGLE RESIDENTIAL DWELLING,,935000.0
6 Molvig Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,815.0,N/A,,2022-01-16T00:00:00,2022-09-29,SINGLE RESIDENTIAL DWELLING,,0.0
6/93 Nemarang Crescent,Waramanga,2611,HOUSE,78,4.5,2,1,1,2435.0,Hayman Partners,2022-08-18T00:00:00,2022-09-28T00:00:00,,,137800.0,620000.0
2/30 Coane Street,Holder,2611,TOWNHOUSE,98,5,3,2,2,,Hayman Partners,2022-08-04T00:00:00,2022-09-28T00:00:00,,,150150.0,662500.0
22 Hyndes Crescent,Holder,2611,HOUSE,178,2.5,4,2,4,888.0,Luton Properties Weston Creek and Molonglo Valley,2022-07-14T00:00:00,2022-08-06T00:00:00,2022-09-28,SINGLE RESIDENTIAL DWELLING,663000.0,1430000.0
2 Carbeen Street,Rivett,2611,HOUSE,0,1.5,5,2,2,891.0,Ray White Canberra ,2022-05-12T00:00:00,2022-07-09T00:00:00,2022-09-27,SINGLE RESIDENTIAL DWELLING,605000.0,910000.0
38 Bangalay Crescent,Rivett,2611,HOUSE,151,2.5,4,2,1,665.0,LJ Hooker Woden/Weston,2022-07-04T00:00:00,2022-08-01T00:00:00,2022-09-27,SINGLE RESIDENTIAL DWELLING,564000.0,887000.0
12 Sheaffe Street,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,696.0,N/A,,2022-04-24T00:00:00,2022-09-26,SINGLE RESIDENTIAL DWELLING,,0.0
34 Cazneaux Crescent,Weston,2611,HOUSE,,4,5,3,2,513.0,Blackshaw Manuka,2022-06-23T00:00:00,2022-07-17T00:00:00,2022-09-23,SINGLE RESIDENTIAL DWELLING,696000.0,1600000.0
8 Melia Place,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,649.0,N/A,,2022-08-10T00:00:00,2022-09-23,SINGLE RESIDENTIAL DWELLING,,890000.0
19/32 Bunbury Street,Stirling,2611,TOWNHOUSE,91,1.5,2,1,1,28007.0,Belle Property Canberra,2022-07-07T00:00:00,2022-08-09T00:00:00,2022-09-23,MULTIPLE UNIT DWELLING,,748000.0
58 Greenvale Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,1058.0,N/A,,2022-08-08T00:00:00,2022-09-23,SINGLE RESIDENTIAL DWELLING,,810000.0
8 Gruner Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,736.0,N/A,,2022-07-27T00:00:00,2022-09-20,SINGLE RESIDENTIAL DWELLING,,930000.0
3 Rolfe Place,Chapman,2611,HOUSE,271,1,4,3,2,927.0,Independent Woden,2022-06-22T00:00:00,2022-07-09T00:00:00,2022-09-20,SINGLE RESIDENTIAL DWELLING,831000.0,1655000.0
10/2 Bellette Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,2584.0,N/A,,2022-07-20T00:00:00,2022-09-20,MULTIPLE UNIT DWELLING,,732000.0
